Speaker,Gender,Word,f0,F1,F2,F3,Duration,HasSuffix,FollowingPlace,IsSuffixBack,PrecedingPlace
13,male,sirt,125.2296586,443.6745872,1343.550809,2913.641602,0.038779872,FALSE,coronal,1,coronal
14,female,sirt,224.1631604,454.6394939,1586.716911,2880.998753,0.060655365,TRUE,coronal,1,coronal
14,female,sirt,185.0972677,454.6624603,1695.085083,2728.517819,0.044888525,FALSE,coronal,1,coronal
15,male,sirt,149.4308914,547.8149532,1403.786852,2629.43426,0.045148737,TRUE,coronal,1,coronal
15,male,sirt,159.6744238,535.6095823,1377.545117,2619.839504,0.054573959,FALSE,coronal,1,coronal
16,male,sirt,150.3371401,442.8455032,1192.054272,2841.853452,0.04959996,TRUE,coronal,1,coronal
16,male,sirt,127.4996927,477.4106962,1219.632947,2701.122701,0.056589003,FALSE,coronal,1,coronal
17,female,sirt,235.5888556,568.0823751,1665.829465,3038.832563,0.055523376,TRUE,coronal,1,coronal
17,female,sirt,264.9082992,514.6334644,1683.674611,2948.808149,0.047897577,FALSE,coronal,1,coronal
18,female,sirt,171.3573372,526.9608946,1778.426108,2742.01469,0.098177161,FALSE,coronal,1,coronal
18,female,sirt,200.123751,379.108085,2184.450318,3121.631891,0.0953721,TRUE,coronal,1,coronal
19,female,sirt,207.5244676,435.3086302,1742.426295,3101.953965,0.056539409,TRUE,coronal,1,coronal
19,female,sirt,207.5102655,344.5398676,1694.290362,3006.558212,0.063788051,FALSE,coronal,1,coronal
2,female,sirt,186.1370182,540.9698314,1666.29348,2781.165159,0.037573783,TRUE,coronal,1,coronal
2,female,sirt,219.0733453,505.6083072,1744.181887,2804.049092,0.027326388,FALSE,coronal,1,coronal
20,female,sirt,288.2857166,548.7486031,1594.494464,1652.627009,0.073225742,FALSE,coronal,1,coronal
20,female,sirt,251.4222842,636.1989387,1298.990406,2032.686625,0.045766089,TRUE,coronal,1,coronal
21,female,sirt,231.6962301,561.9078632,1677.21494,3478.545051,0.04496305,TRUE,coronal,1,coronal
21,female,sirt,249.5069648,527.2651388,1519.968375,3005.285113,0.040666305,FALSE,coronal,1,coronal
22,female,sirt,--undefined--,571.8336295,1867.30751,3345.31149,0.026408943,TRUE,coronal,1,coronal
22,female,sirt,232.6123699,477.1976704,1873.317021,3261.38139,0.035960136,FALSE,coronal,1,coronal
23,female,sirt,239.1768943,551.7384191,1582.65115,3428.725368,0.041952818,TRUE,coronal,1,coronal
23,female,sirt,268.7591426,599.5399684,1483.098057,3030.83994,0.055312406,FALSE,coronal,1,coronal
3,female,sirt,238.4851546,474.8997725,1780.926258,3042.817238,0.064151767,FALSE,coronal,1,coronal
3,female,sirt,265.6699579,522.8460775,1673.506636,3112.025882,0.037615067,TRUE,coronal,1,coronal
4,female,sirt,198.1731755,383.0738159,1809.372694,2821.653099,0.040620912,TRUE,coronal,1,coronal
4,female,sirt,178.0085039,653.7547303,1961.901409,3288.333697,0.039250618,FALSE,coronal,1,coronal
5,female,sirt,243.9176931,710.0931749,1245.33014,2051.923546,0.061960996,TRUE,coronal,1,coronal
5,female,sirt,251.9507322,650.0690228,1692.298342,2788.136773,0.061960996,FALSE,coronal,1,coronal
6,female,sirt,191.9675273,425.1172428,1540.84137,2507.066115,0.039910704,TRUE,coronal,1,coronal
6,female,sirt,200.2384761,459.726071,1304.169373,2382.231563,0.045132529,FALSE,coronal,1,coronal
7,female,sirt,174.719341,516.7257714,868.1156828,3019.177563,0.063390865,FALSE,coronal,1,coronal
7,female,sirt,186.8656059,563.0122103,1217.040179,3043.839391,0.041704516,TRUE,coronal,1,coronal
8,female,sirt,196.8217911,534.9049473,1223.077979,3023.115052,0.042108879,TRUE,coronal,1,coronal
8,female,sirt,265.4656272,544.358139,1788.012719,3184.71484,0.048872208,FALSE,coronal,1,coronal
9,female,sirt,215.3530528,464.1445698,1819.849619,3084.299508,0.048859977,FALSE,coronal,1,coronal
9,female,sirt,219.4266382,409.4693799,1696.981604,2856.84074,0.03908082,TRUE,coronal,1,coronal
1,female,siyir,195.805033,389.079002,2485.174429,2932.082519,0.173999315,TRUE,coronal,1,palatal
1,female,siyir,224.0450719,450.5498196,2193.059345,2837.14814,0.089899646,FALSE,coronal,1,palatal
10,female,siyir,141.2787166,431.2784509,1652.060566,2827.171243,0.092115994,FALSE,coronal,1,palatal
10,female,siyir,205.152582,533.1381686,1876.067663,2827.752037,0.051998065,TRUE,coronal,1,palatal
11,male,siyir,122.9934973,450.7879445,1726.922402,2346.563014,0.087463163,FALSE,coronal,1,palatal
11,male,siyir,105.4875115,400.7528641,1654.407766,2471.135289,0.089654427,TRUE,coronal,1,palatal
12,male,siyir,122.7507996,355.9849693,1284.995326,2298.363046,0.023568062,TRUE,coronal,1,palatal
12,male,siyir,146.1369285,414.9687865,1602.676009,2380.206589,0.039136736,FALSE,coronal,1,palatal
13,male,siyir,98.78719633,397.0766809,1625.3623,2438.679147,0.056508269,TRUE,coronal,1,palatal
13,male,siyir,91.42050122,448.8171071,1705.952001,2610.085047,0.105753418,FALSE,coronal,1,palatal
14,female,siyir,234.2250643,445.3781192,2128.241238,2586.242208,0.043518788,FALSE,coronal,1,palatal
14,female,siyir,210.2693811,410.3653994,1888.645823,2795.315657,0.067220521,TRUE,coronal,1,palatal
15,male,siyir,157.1124664,457.943153,1707.407012,2408.744365,0.072731529,FALSE,coronal,1,palatal
15,male,siyir,186.1161608,456.7896313,1833.386298,2589.95688,0.064369784,TRUE,coronal,1,palatal
16,male,siyir,111.3178833,440.7022935,1702.629077,2546.583015,0.090667048,FALSE,coronal,1,palatal
16,male,siyir,137.4858113,403.5458622,1760.530941,2445.153582,0.094069214,TRUE,coronal,1,palatal
17,female,siyir,252.3027064,489.3341628,1898.921991,2054.933637,0.074226212,TRUE,coronal,1,palatal
17,female,siyir,194.1791542,371.1640287,2451.510393,3104.41565,0.069774043,FALSE,coronal,1,palatal
18,female,siyir,188.62663,358.9285141,2939.732209,3429.065154,0.213184694,TRUE,coronal,1,palatal
19,female,siyir,199.1514784,312.8035985,2648.120086,3066.524057,0.155120942,TRUE,coronal,1,palatal
19,female,siyir,192.8355997,309.1976606,2715.78883,3511.244176,0.123226916,FALSE,coronal,1,palatal
2,female,siyir,171.1577641,366.8207431,2081.365249,2221.836663,0.071731768,TRUE,coronal,1,palatal
2,female,siyir,176.1927175,412.8977384,2102.031207,2842.568122,0.063192272,FALSE,coronal,1,palatal
20,female,siyir,262.3357763,281.5756342,2431.35307,2846.929092,0.140349338,FALSE,coronal,1,palatal
20,female,siyir,250.7343715,284.1950244,2274.200017,3011.635047,0.207472935,TRUE,coronal,1,palatal
21,female,siyir,--undefined--,499.2444092,2100.997662,3003.495248,0.094632047,FALSE,coronal,1,palatal
21,female,siyir,233.1257003,587.672801,1844.553017,2779.781733,0.04560358,TRUE,coronal,1,palatal
22,female,siyir,186.6924581,375.5729221,2456.872576,3298.093568,0.046681849,TRUE,coronal,1,palatal
22,female,siyir,--undefined--,441.7780345,2288.185153,3337.547617,0.053230834,FALSE,coronal,1,palatal
23,female,siyir,206.6550051,480.5423546,2073.382995,3207.741096,0.084473529,FALSE,coronal,1,palatal
23,female,siyir,206.2809524,407.1002982,2307.650075,3152.998423,0.127909445,TRUE,coronal,1,palatal
3,female,siyir,159.5029013,448.8044498,1905.899556,2995.012161,0.061924475,FALSE,coronal,1,palatal
3,female,siyir,185.4249124,432.454294,1274.608497,1857.254972,0.03981799,TRUE,coronal,1,palatal
4,female,siyir,75.30212027,551.3996654,2227.267945,3105.315115,0.103053184,FALSE,coronal,1,palatal
4,female,siyir,151.2472874,474.1580437,2405.977855,3538.873564,0.092486227,TRUE,coronal,1,palatal
5,female,siyir,220.37112,333.3825761,2098.045581,2820.038841,0.201373237,TRUE,coronal,1,palatal
5,female,siyir,214.8196196,366.9350508,2116.091403,2780.006479,0.229255685,FALSE,coronal,1,palatal
6,female,siyir,161.1784078,444.3541976,2178.536766,3144.368484,0.090110945,TRUE,coronal,1,palatal
7,female,siyir,171.7624923,497.2577876,2003.502385,2990.487873,0.083409033,FALSE,coronal,1,palatal
7,female,siyir,170.7176649,513.6484702,1929.993048,2923.464964,0.061722684,TRUE,coronal,1,palatal
8,female,siyir,181.4429908,543.7964135,2358.116495,3083.404079,0.104217207,FALSE,coronal,1,palatal
8,female,siyir,168.609466,556.748858,2027.656976,3088.211464,0.043725879,TRUE,coronal,1,palatal
9,female,siyir,171.6834933,483.9223872,1969.192828,2965.635839,0.06809877,FALSE,coronal,1,palatal
9,female,siyir,182.9313782,386.2412096,1986.096227,2897.563632,0.096043563,TRUE,coronal,1,palatal
1,female,siz,202.7848056,391.4095467,1779.691321,2878.871278,0.089899646,TRUE,coronal,0,coronal
1,female,siz,199.1885349,413.1284067,1773.74501,2757.553257,0.121806148,FALSE,coronal,0,coronal
10,female,siz,160.8370675,414.3602724,2543.452612,2870.433473,0.139839216,FALSE,coronal,0,coronal
10,female,siz,219.7437612,380.4849863,1993.700917,3420.259685,0.064954782,TRUE,coronal,0,coronal
11,male,siz,115.9275755,353.4873553,1447.151641,2757.464744,0.078659662,FALSE,coronal,1,coronal
11,male,siz,--undefined--,347.518266,1377.783613,2712.072386,0.034190307,TRUE,coronal,1,coronal
12,male,siz,126.0041356,345.9316007,1301.481996,2425.286339,0.034575697,TRUE,coronal,0,coronal
12,male,siz,146.3983367,348.2641089,1318.488099,2353.522189,0.038298101,FALSE,coronal,0,coronal
13,male,siz,104.1597571,380.5425213,1514.941075,2773.503683,0.066839103,TRUE,coronal,0,coronal
13,male,siz,110.836254,387.5156756,1451.086518,2666.947921,0.050300342,FALSE,coronal,0,coronal
15,male,siz,168.3114803,419.440391,1551.728946,2721.781404,0.062552963,FALSE,coronal,1,coronal
16,male,siz,127.2421427,373.5142143,1441.357933,2773.141837,0.082711241,TRUE,coronal,0,coronal
16,male,siz,122.4930957,374.6362599,1346.510546,2884.768287,0.073683138,FALSE,coronal,0,coronal
17,female,siz,243.7366552,294.8450854,2094.033906,3545.787046,0.062230238,TRUE,coronal,0,coronal
17,female,siz,212.5357,359.8177433,1764.386761,2891.485794,0.042704461,FALSE,coronal,0,coronal
18,female,siz,--undefined--,850.5655544,1845.473696,2847.456612,0.056101235,FALSE,coronal,0,coronal
19,female,siz,210.3246087,359.8093281,1757.130734,3023.657172,0.089883163,FALSE,coronal,0,coronal
19,female,siz,195.5485201,352.046176,1896.021417,2926.842004,0.049290767,TRUE,coronal,0,coronal
2,female,siz,163.1126977,363.9621953,1652.978432,3159.515536,0.104181854,TRUE,coronal,0,coronal
2,female,siz,212.0418219,357.0621812,1562.044479,3079.46349,0.10383747,FALSE,coronal,0,coronal
20,female,siz,--undefined--,726.315858,2007.376753,2892.809207,0.115940758,FALSE,coronal,0,coronal
20,female,siz,221.2069409,266.8054027,1904.06077,2976.36554,0.112889685,TRUE,coronal,0,coronal
21,female,siz,194.8610273,386.44846,1636.702017,3090.244677,0.145900257,FALSE,coronal,0,coronal
22,female,siz,--undefined--,496.3704001,1641.152394,3281.449305,0.08426769,FALSE,coronal,0,coronal
23,female,siz,217.8809905,427.2211877,1763.072091,3309.250515,0.078375461,FALSE,coronal,0,coronal
3,female,siz,219.3448567,378.7246848,1806.143462,3204.102016,0.064464188,TRUE,coronal,0,coronal
3,female,siz,199.0897277,391.273015,1941.950201,2788.738693,0.075722125,FALSE,coronal,0,coronal
4,female,siz,--undefined--,455.3378347,2010.888174,3299.25477,0.062865389,FALSE,coronal,0,coronal
5,female,siz,208.1970802,492.8910535,1644.416832,3159.008024,0.096039544,TRUE,coronal,0,coronal
5,female,siz,--undefined--,415.7173283,1694.361265,3105.5307550000002,0.077451245,FALSE,coronal,0,coronal
6,female,siz,193.7165699,261.447988,1409.006259,2666.007217,0.023564331,FALSE,coronal,0,coronal
7,female,siz,171.218079,475.1611682,2220.674979,3232.972117,0.106763562,FALSE,coronal,0,coronal
7,female,siz,176.4412498,502.0015397,1729.562769,2952.517027,0.058386323,TRUE,coronal,0,coronal
8,female,siz,235.1784863,479.9110263,2157.859894,3731.72775,0.08771001,TRUE,coronal,0,coronal
8,female,siz,227.8581004,455.1242436,2038.81883,3594.631364,0.130511639,FALSE,coronal,0,coronal
9,female,siz,243.5543734,381.0651691,1713.182298,2913.096349,0.054568479,TRUE,coronal,0,coronal
9,female,siz,195.0441153,426.3438251,1889.534824,2562.279835,0.076414041,FALSE,coronal,0,coronal
1,female,til,237.459683,485.6684975,1401.281927,1622.684822,0.042293801,FALSE,lateral,1,coronal
10,female,til,195.9956729,448.3028432,1108.068804,1251.814789,0.072922946,TRUE,lateral,1,coronal
10,female,til,162.7404824,541.8083676,1537.634956,2807.872244,0.080830183,FALSE,lateral,1,coronal
11,male,til,107.5030577,400.8041811,1224.508943,2521.434339,0.074932391,TRUE,lateral,1,coronal
11,male,til,110.5995831,469.0907914,1315.627802,2393.69271,0.057944838,FALSE,lateral,1,coronal
12,male,til,169.2297419,338.369299,1060.72675,2838.510257,0.036202283,FALSE,lateral,1,coronal
12,male,til,130.9728732,345.3587693,1287.825667,2644.688544,0.061452144,TRUE,lateral,1,coronal
13,male,til,122.3053165,396.8934492,967.3247139,2442.476325,0.046981264,FALSE,lateral,1,coronal
13,male,til,111.3898038,433.6672948,1030.978449,2714.095909,0.053981827,TRUE,lateral,1,coronal
14,female,til,162.920067,366.863509,1965.773756,3061.335533,0.063647956,TRUE,lateral,1,coronal
14,female,til,214.8465066,415.8343425,1603.501379,2894.999271,0.056183102,FALSE,lateral,1,coronal
15,male,til,170.1557933,518.2069087,1055.408502,2577.715362,0.049315134,FALSE,lateral,1,coronal
15,male,til,151.386809,510.4148988,987.0984539,2434.546538,0.047131144,TRUE,lateral,1,coronal
16,male,til,125.9300358,382.4033332,822.063453,2549.209409,0.061597065,TRUE,lateral,1,coronal
17,female,til,216.8598451,431.3821546,1036.343988,1941.065515,0.078694081,FALSE,lateral,1,coronal
17,female,til,274.7267987,526.0635544,920.4518314,1662.266759,0.050925753,TRUE,lateral,1,coronal
18,female,til,188.6653041,481.552456,1075.498554,2913.849722,0.199159385,FALSE,lateral,1,coronal
18,female,til,180.5267616,526.0968892,1218.62962,3120.448889,0.145863211,TRUE,lateral,1,coronal
19,female,til,207.479566,388.1096096,1047.554519,3014.226327,0.155120942,TRUE,lateral,1,coronal
20,female,til,295.9044675,342.2052323,1261.451935,2953.516799,0.073225742,FALSE,lateral,1,coronal
20,female,til,246.9070894,494.8000707,1440.514188,3052.788243,0.057970379,TRUE,lateral,1,coronal
21,female,til,185.7409935,390.5515306,1231.566555,2928.766067,0.08873114,FALSE,lateral,1,coronal
21,female,til,211.039032,420.0549967,1440.768305,3106.232882,0.102895636,TRUE,lateral,1,coronal
22,female,til,--undefined--,431.3682788,1156.083845,2167.790742,0.076292503,FALSE,lateral,1,coronal
22,female,til,--undefined--,399.1188491,1166.009402,2761.65273,0.060501921,TRUE,lateral,1,coronal
23,female,til,242.0284554,478.8099799,1650.892878,2628.195383,0.045837824,TRUE,lateral,1,coronal
23,female,til,333.5337342,391.4309788,1688.912377,3381.817414,0.066764282,FALSE,lateral,1,coronal
3,female,til,255.3571628,510.5228904,1480.103502,3007.806687,0.063431606,TRUE,lateral,1,coronal
3,female,til,213.9733381,436.8601616,1610.604415,2743.724449,0.081733534,FALSE,lateral,1,coronal
4,female,til,173.1306184,609.964448,1580.08559,3377.695144,0.072068147,FALSE,lateral,1,coronal
4,female,til,178.7925349,372.4812533,1227.451719,3336.795936,0.089160651,TRUE,lateral,1,coronal
5,female,til,226.1508421,498.3144342,1287.100827,2932.955583,0.066608071,FALSE,lateral,1,coronal
5,female,til,243.5398564,471.7408853,1146.697814,2744.964162,0.094490519,TRUE,lateral,1,coronal
6,female,til,206.9301142,474.3760845,1280.767369,3228.699881,0.09256672,FALSE,lateral,1,coronal
6,female,til,206.1643092,423.9475661,993.2653047,2696.044014,0.078814692,TRUE,lateral,1,coronal
8,female,til,234.2395852,500.2674898,781.8788607,2970.411706,0.110477898,FALSE,lateral,1,coronal
8,female,til,183.3841362,323.0709327,1165.803095,2611.439455,0.101415948,TRUE,lateral,1,coronal
9,female,til,203.4152396,365.1487162,1540.689987,3014.753022,0.034899022,TRUE,lateral,1,coronal
9,female,til,206.6856686,466.5980129,1490.524595,2980.21261,0.057103281,FALSE,lateral,1,coronal
1,female,tilsim,235.8439585,476.3477573,1418.908133,2856.025758,0.035526793,TRUE,labial,1,coronal
1,female,tilsim,180.6401065,490.762243,1675.346668,2796.327602,0.054136066,FALSE,labial,1,coronal
10,female,tilsim,77.61057248,559.7439811,1980.10243,3199.871329,0.056104376,FALSE,labial,1,coronal
10,female,tilsim,186.6847104,595.1215488,1807.285341,3363.686646,0.0434058,TRUE,labial,1,coronal
11,male,tilsim,106.3032313,396.9195689,1399.808141,2430.72072,0.063698508,TRUE,labial,1,coronal
11,male,tilsim,117.3267195,499.18364330000003,1448.615166,2618.494708,0.053275575,FALSE,labial,1,coronal
12,male,tilsim,137.1176327,316.9007785,1322.871135,2301.775041,0.043032132,TRUE,labial,0,coronal
12,male,tilsim,167.3528848,282.6306481,1485.921568,2272.069177,0.013163758,FALSE,labial,0,coronal
13,male,tilsim,100.8526766,465.5443733,1003.32763,2313.629244,0.045139209,TRUE,labial,0,coronal
13,male,tilsim,116.5498153,451.9987515,1348.165899,2505.704082,0.049205751,FALSE,labial,0,coronal
14,female,tilsim,203.5594127,319.0092196,2132.286602,3861.885886,0.081722816,TRUE,labial,1,coronal
14,female,tilsim,192.8366401,363.2042669,1559.803708,3098.926238,0.045739691,FALSE,labial,1,coronal
15,male,tilsim,144.999213,569.126504,1513.619956,2768.019781,0.038426553,FALSE,labial,1,coronal
15,male,tilsim,149.9611932,471.1133488,1247.52087,2334.546432,0.048404981,TRUE,labial,1,coronal
16,male,tilsim,147.6196067,426.7108841,1150.704745,2569.041242,0.035485264,TRUE,labial,1,coronal
16,male,tilsim,127.2141728,474.7956037,1273.144318,2847.927111,0.037810368,FALSE,labial,1,coronal
17,female,tilsim,172.4241326,441.3134294,1883.880069,3180.336435,0.064218126,FALSE,labial,1,coronal
17,female,tilsim,194.3698504,513.8105264,1256.82268,2446.556082,0.035523432,TRUE,labial,1,coronal
18,female,tilsim,189.4172767,451.8884076,1937.76694,2894.878446,0.081346791,TRUE,labial,1,coronal
18,female,tilsim,157.4671041,367.9764172,1789.245322,2937.508676,0.165498644,FALSE,labial,1,coronal
19,female,tilsim,216.0843619,416.7018193,1644.945189,3021.253889,0.056539409,FALSE,labial,1,coronal
2,female,tilsim,185.3769087,336.9256079,1211.635383,2608.615433,0.049529078,TRUE,labial,0,coronal
20,female,tilsim,208.2210606,243.3868177,797.2517459,2663.210667,0.057970379,TRUE,labial,1,coronal
20,female,tilsim,265.5122305,374.0440899,939.1373102,2509.120656,0.10678754,FALSE,labial,1,coronal
21,female,tilsim,--undefined--,605.5361552,1933.300954,3206.60649,0.06130015,FALSE,labial,1,coronal
21,female,tilsim,--undefined--,528.3299786,2125.409565,3393.742607,0.108214672,TRUE,labial,1,coronal
22,female,tilsim,--undefined--,390.4118988,1336.737666,3100.988986,0.081900057,TRUE,labial,1,coronal
22,female,tilsim,--undefined--,454.8018336,1611.252084,3090.549466,0.057165787,FALSE,labial,1,coronal
23,female,tilsim,212.7269742,353.993541,1577.080716,3182.99436,0.088142344,TRUE,labial,1,coronal
23,female,tilsim,--undefined--,772.9509109,1710.901711,3230.637064,0.044565092,FALSE,labial,1,coronal
3,female,tilsim,173.4648918,523.3859059,1886.824016,3108.907639,0.04563726,FALSE,labial,1,coronal
3,female,tilsim,206.860547,356.9073096,1591.991525,3212.805134,0.03154541,TRUE,labial,1,coronal
4,female,tilsim,--undefined--,254.9128261,2034.869619,3362.429791,0.071376328,FALSE,labial,1,coronal
4,female,tilsim,--undefined--,285.3299223,1787.977241,3120.319529,0.045098838,TRUE,labial,1,coronal
5,female,tilsim,229.3862719,440.3718348,1301.3532,2809.676252,0.021686349,TRUE,labial,1,coronal
5,female,tilsim,180.8903425,528.9420195,1633.176245,2450.996117,0.046470747,FALSE,labial,1,coronal
6,female,tilsim,207.9191572,583.9592069,1695.949712,3283.995778,0.038439807,FALSE,labial,1,coronal
6,female,tilsim,--undefined--,243.2151458,1371.599969,2483.970867,0.049363798,TRUE,labial,1,coronal
7,female,tilsim,193.1319047,587.1019358,1384.362325,3160.549239,0.036699974,TRUE,labial,1,coronal
7,female,tilsim,228.9437384,480.2165814,1449.864049,3214.414263,0.053381781,FALSE,labial,1,coronal
8,female,tilsim,173.7092204,461.1021569,1686.559917,3454.113874,0.073394885000000007,TRUE,labial,1,coronal
8,female,tilsim,200.6955879,328.6288588,902.3455714,2391.355466,0.034795044,FALSE,labial,1,coronal
9,female,tilsim,189.9517333,502.8955806,1589.867735,2910.885817,0.035568067,TRUE,labial,1,coronal
9,female,tilsim,196.0877435,409.2790222,1769.185665,3039.295668,0.03995455,FALSE,labial,1,coronal
1,female,tip,257.6014651,483.4137215,2322.919405,2837.152974,0.040602049,TRUE,labial,1,coronal
1,female,tip,190.1279056,378.6220649,2512.129087,2937.599194,0.069361834,FALSE,labial,1,coronal
10,female,tip,174.8433606,515.9110256,2198.397901,2992.750879,0.048439916,FALSE,labial,1,coronal
10,female,tip,--undefined--,345.3682044,2560.422085,3060.207433,0.105770198,TRUE,labial,1,coronal
11,male,tip,114.7307672,305.0842944,1842.051214,2680.457244,0.039863194,TRUE,labial,1,coronal
11,male,tip,119.9076811,290.4244322,1901.724464,2916.795918,0.043121995,FALSE,labial,1,coronal
12,male,tip,--undefined--,334.7275932,1922.792752,2667.628847,0.043401293,FALSE,labial,1,coronal
14,female,tip,201.1527693,344.2958248,2273.532881,2563.228253,0.036361494,FALSE,labial,1,coronal
15,male,tip,158.7751077,333.3787233,1816.042126,2862.121044,0.052774049,FALSE,labial,1,coronal
15,male,tip,158.9908075,377.3610657,1934.916819,2670.762656,0.037363365,TRUE,labial,1,coronal
16,male,tip,129.4991539,315.7213488,1495.289346,2727.991031,0.04832744,TRUE,labial,1,coronal
17,female,tip,245.6128443,477.8173275,1949.968094,3194.381274,0.034966653,FALSE,labial,1,coronal
18,female,tip,--undefined--,592.9176217,2101.779399,3070.872044,0.039270865,TRUE,labial,1,coronal
18,female,tip,--undefined--,574.6789347,2044.962902,3041.524719,0.039270865,FALSE,labial,1,coronal
19,female,tip,212.1977366,395.72021,2848.631518,3492.360992,0.053639952,FALSE,labial,1,coronal
19,female,tip,--undefined--,644.0780958,2253.710092,2962.545793,0.047841038,TRUE,labial,1,coronal
2,female,tip,197.9085895,389.8981302,2207.502771,2937.03047,0.04440538,TRUE,labial,0,coronal
20,female,tip,269.5012105,322.9133813,2318.355269,2617.533114,0.064072524,TRUE,labial,1,coronal
20,female,tip,283.7999165,291.0903291,2239.932412,2677.981029,0.061021451,FALSE,labial,1,coronal
21,female,tip,--undefined--,476.810684,1368.859838,2858.467596,0.049386045,TRUE,labial,1,coronal
21,female,tip,215.3416709,417.8165834,1953.075637,2996.771128,0.033444679,FALSE,labial,1,coronal
22,female,tip,--undefined--,406.1050563,2553.15411,3271.412292,0.035945506,TRUE,labial,1,coronal
22,female,tip,--undefined--,367.8810388,2690.428901,3133.990393,0.084918601,FALSE,labial,1,coronal
23,female,tip,212.1766693,366.1724016,2521.866904,3326.088145,0.028059502,FALSE,labial,0,coronal
3,female,tip,232.5134213,410.4354931,2350.973909,3190.991298,0.053060323,FALSE,labial,1,coronal
4,female,tip,206.7330532,361.3619209,2434.34832,3372.105387,0.048098034,TRUE,labial,1,coronal
4,female,tip,250.1261131,426.2895212,2703.116694,3583.017089,0.041743813,FALSE,labial,1,coronal
5,female,tip,203.0245246,326.608802,1837.68762,3131.662759,0.018588299,TRUE,labial,1,coronal
5,female,tip,235.0480289,374.9346071,2419.741316,3143.509343,0.074353195,FALSE,labial,1,coronal
6,female,tip,206.775575,367.0213776,1919.523822,2970.208417,0.07047158,FALSE,labial,1,coronal
6,female,tip,--undefined--,790.2245313,2354.522314,3093.94339,0.029756219,TRUE,labial,1,coronal
7,female,tip,--undefined--,329.8621375,2188.903885,3226.358583,0.040036336,FALSE,labial,1,coronal
7,female,tip,--undefined--,731.0967733,1796.470819,3014.055732,0.040036336,TRUE,labial,1,coronal
8,female,tip,219.2205092,390.5522323,2368.126118,3369.318621,0.029049836,TRUE,labial,1,coronal
8,female,tip,251.7174977,494.1642316,2341.328933,3174.491492,0.050246803,FALSE,labial,1,coronal
9,female,tip,218.9699676,361.8053213,2315.630553,2905.561146,0.036843517,FALSE,labial,1,coronal
1,female,tiz,219.9055367,419.3289802,1523.694302,2705.11605,0.093046363000000007,FALSE,coronal,1,coronal
1,female,tiz,205.4051285,415.0622167,1699.572235,2900.346828,0.078299692,TRUE,coronal,1,coronal
10,female,tiz,157.0034671,440.7763687,2052.61892,3143.777313,0.075072168,FALSE,coronal,0,coronal
10,female,tiz,221.024491,358.6063335,2169.675269,3144.819668,0.067687711,TRUE,coronal,0,coronal
11,male,tiz,--undefined--,291.9455185,1573.372265,2685.3567,0.051801195,TRUE,coronal,1,coronal
11,male,tiz,118.6665185,357.018219,1475.057353,2636.359055,0.067850286,FALSE,coronal,1,coronal
12,male,tiz,118.1672588,434.0572928,1413.949373,2741.666306,0.026675894,TRUE,coronal,1,coronal
13,male,tiz,106.8986089,379.7105141,1341.817608,2718.590538,0.065966352,FALSE,coronal,1,coronal
13,male,tiz,104.0896614,360.2117156,1352.099538,2729.559576,0.061595301,TRUE,coronal,1,coronal
14,female,tiz,236.3691223,454.2532063,1696.933239,2806.983867,0.08615899,FALSE,coronal,1,coronal
14,female,tiz,234.8384922,391.606216,1499.258255,2705.622668,0.033104067,TRUE,coronal,1,coronal
15,male,tiz,161.1281065,450.536638,1981.307784,2709.649378,0.060926867,FALSE,coronal,1,coronal
15,male,tiz,159.3331546,426.3599404,1414.34038,2794.180343,0.04141441,TRUE,coronal,1,coronal
16,male,tiz,122.243403,384.9089975,1421.627632,2880.260221,0.067278077,FALSE,coronal,1,coronal
16,male,tiz,131.5157354,386.1027912,1420.716438,2967.098093,0.069290826,TRUE,coronal,1,coronal
17,female,tiz,254.4403529,457.4317533,1721.889898,3118.784645,0.079240831,FALSE,coronal,1,coronal
17,female,tiz,243.0374231,452.3100452,1479.899606,2260.08322,0.056828504,TRUE,coronal,1,coronal
18,female,tiz,173.8908019,487.0171276,1722.04822,3013.353856,0.103787285,FALSE,coronal,1,coronal
18,female,tiz,183.4456073,367.5710525,1695.842713,2865.302503,0.158213342,TRUE,coronal,1,coronal
19,female,tiz,208.9046387,372.9792745,1816.808445,3012.532558,0.062338322,TRUE,coronal,0,coronal
19,female,tiz,212.9232002,371.5936608,1886.935233,3060.596877,0.139173929,FALSE,coronal,0,coronal
2,female,tiz,156.7788791,450.5390931,1457.982828,2987.755896,0.073439668,TRUE,coronal,1,coronal
2,female,tiz,177.9401818,470.6164938,1627.615866,3085.927444,0.087102862,FALSE,coronal,1,coronal
20,female,tiz,287.1972974,437.4885538,1701.323205,2942.320599,0.067123597,FALSE,coronal,1,coronal
20,female,tiz,267.6900206,478.2515639,1629.700007,2878.551518,0.08237896,TRUE,coronal,1,coronal
21,female,tiz,242.5871079,478.3125938,1437.774748,3140.666244,0.063821613,TRUE,coronal,1,coronal
21,female,tiz,166.1648976,439.0844852,1654.841503,3113.422876,0.062293761,FALSE,coronal,1,coronal
22,female,tiz,232.9798106,435.730601,1661.789341,3418.478299,0.064985651,TRUE,coronal,1,coronal
22,female,tiz,225.414876,457.4814156,1671.929971,3158.889852,0.060055689,FALSE,coronal,1,coronal
23,female,tiz,206.8126476,420.7518202,1828.838398,3231.917662,0.086038302,FALSE,coronal,1,coronal
